retailer_id,retailer_name,distributor_id,territory_id,outlet_type,town_name,pincode,onboard_date,status,deactivation_date
RET-00717,Purba Kirana Bhandar - 08,DIST-005,T-WB-04,Kirana Store,Bardhaman,713103,2024-02-08,Active,
RET-00718,Majumdar Brothers - 06,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-08,Active,
RET-00719,Maa Lakshmi Bhandar - 20,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-02-08,Inactive,2025-03-12
RET-00720,Shree Durga Traders - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-02-09,Active,
RET-00721,Chakraborty General Store,DIST-001,T-WB-01,General Store,Serampore,712201,2024-02-09,Active,
RET-00722,Majumdar Brothers - 07,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-09,Active,
RET-00723,Shree Durga Traders - 16,DIST-008,T-WB-07,Kirana Store,Asansol,713301,2024-02-09,Active,
RET-00724,Ghosh & Sons,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-02-10,Active,
RET-00725,Mitra & Sons,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-02-10,Active,
RET-00726,Jai Durga Stores - 06,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-02-10,Active,
RET-00727,Maa Saraswati Bhandar - 17,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2024-02-10,Active,
RET-00728,Jai Radha Stores - 16,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2024-02-10,Active,
RET-00729,Roy Brothers - 05,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-02-10,Inactive,2025-06-27
RET-00730,Mondal Brothers,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-02-12,Active,
RET-00731,Jai Vishnu Stores - 11,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-02-12,Active,
RET-00732,Patra Brothers - 06,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-02-12,Active,
RET-00733,Nabagram Kirana Bhandar - 10,DIST-004,T-WB-04,Kirana Store,Bardhaman,713102,2024-02-13,Active,
RET-00734,Nabagram Kirana Bhandar - 19,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-13,Active,
RET-00735,Shree Vishnu Traders - 09,DIST-007,T-WB-06,General Store,Uluberia,711317,2024-02-13,Active,
RET-00736,Kundu Brothers - 12,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-02-13,Active,
RET-00737,Maa Kali Bhandar - 25,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2024-02-13,Active,
RET-00738,Maa Ganesh Bhandar - 04,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2024-02-14,Active,
RET-00739,Shree Kali Traders - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2024-02-14,Active,
RET-00740,Nandi General Store - 02,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-02-14,Active,
RET-00741,Maa Ganesh Bhandar - 05,DIST-001,T-WB-01,General Store,Serampore,712201,2024-02-15,Active,
RET-00742,Shree Durga Traders - 15,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2024-02-15,Active,
RET-00743,Mukherjee Provision Store - 09,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-02-15,Active,
RET-00744,Chakraborty Brothers - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-02-16,Active,
RET-00745,Ghosh Provision Store - 06,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-02-16,Active,
RET-00746,Kundu General Store - 03,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-02-16,Active,
RET-00747,Maa Ganesh Bhandar - 17,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-16,Active,
RET-00748,Roy Brothers - 04,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2024-02-16,Active,
RET-00749,Majumdar Brothers - 10,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-02-16,Inactive,2025-01-03
RET-00750,Shree Radha Traders - 22,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-02-16,Active,
RET-00751,Shree Ganesh Traders - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-02-17,Inactive,2024-04-12
RET-00752,Maa Shiva Bhandar - 07,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-02-19,Active,
RET-00753,Jai Saraswati Stores - 13,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-19,Inactive,2025-10-21
RET-00754,Shree Vishnu Traders - 06,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-02-19,Inactive,2024-05-19
RET-00755,Maa Ganesh Bhandar - 22,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2024-02-19,Active,
RET-00756,Nabagram Kirana Bhandar - 08,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-02-20,Active,
RET-00757,Ghosh & Sons - 07,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-02-20,Active,
RET-00758,Maa Saraswati Bhandar - 21,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-02-20,Active,
RET-00759,Nandi Brothers - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-02-21,Active,
RET-00760,Banerjee Brothers - 06,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-02-21,Active,
RET-00761,Jai Vishnu Stores - 04,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-02-21,Active,
RET-00762,Jai Kali Stores - 12,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-02-21,Active,
RET-00763,Maa Kali Bhandar - 17,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-02-21,Active,
RET-00764,Shree Saraswati Traders - 17,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-02-21,Active,
RET-00765,Das General Store - 02,DIST-008,T-WB-07,General Store,Asansol,713302,2024-02-22,Active,
RET-00766,Shree Durga Traders - 17,DIST-008,T-WB-07,Kirana Store,Asansol,713303,2024-02-22,Active,
RET-00767,Chakraborty & Sons - 03,DIST-005,T-WB-04,Kirana Store,Bardhaman,713104,2024-02-23,Active,
RET-00768,Kundu Brothers - 08,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-02-23,Active,
RET-00769,Maa Saraswati Bhandar - 20,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-02-23,Active,
RET-00770,Shree Kali Traders,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-02-24,Active,
RET-00771,Saha Provision Store - 04,DIST-003,T-WB-03,General Store,Arambagh,712602,2024-02-24,Active,
RET-00772,Mondal Provision Store - 03,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-02-24,Active,
RET-00773,Maa Durga Bhandar - 15,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-02-24,Active,
RET-00774,Jai Saraswati Stores - 08,DIST-004,T-WB-04,Kirana Store,Bardhaman,713104,2024-02-26,Active,
RET-00775,Maa Saraswati Bhandar - 25,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2024-02-26,Active,
RET-00776,Kundu Brothers - 10,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-02-27,Active,
RET-00777,Uttar Kirana Bhandar - 24,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2024-02-27,Active,
RET-00778,Maa Lakshmi Bhandar - 22,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-02-27,Active,
RET-00779,Biswas Brothers - 10,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2024-02-27,Active,
RET-00780,Jai Kali Stores - 27,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2024-02-27,Active,
RET-00781,Paul Brothers - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2024-02-28,Active,
RET-00782,Maa Radha Bhandar - 04,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2024-02-28,Active,
RET-00783,Maa Ganesh Bhandar - 09,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-02-28,Inactive,2024-10-18
RET-00784,Uttar Kirana Bhandar - 10,DIST-004,T-WB-04,Kirana Store,Bardhaman,713103,2024-02-28,Active,
RET-00785,Patra & Sons - 04,DIST-008,T-WB-07,Kirana Store,Asansol,713303,2024-02-28,Active,
RET-00786,Shree Saraswati Traders - 13,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-02-28,Inactive,2024-09-01
RET-00787,Shree Ganesh Traders - 04,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-02-29,Active,
RET-00788,Paul General Store - 03,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2024-02-29,Active,
RET-00789,Biswas Provision Store - 09,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2024-02-29,Active,
RET-00790,Maa Saraswati Bhandar - 26,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-02-29,Active,
RET-00791,Shree Ganesh Traders - 12,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-03-01,Active,
RET-00792,Saha Brothers - 07,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-03-01,Active,
RET-00793,Nandi & Sons - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2024-03-02,Active,
RET-00794,Shree Lakshmi Traders - 10,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-02,Active,
RET-00795,Jai Radha Stores - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-03-04,Active,
RET-00796,Mitra General Store - 04,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-04,Active,
RET-00797,Sen Brothers - 02,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-03-04,Active,
RET-00798,Sarkar General Store - 03,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-03-04,Active,
RET-00799,Nandi Brothers - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-05,Active,
RET-00800,Mukherjee Brothers - 06,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2024-03-05,Active,
RET-00801,Sarkar Provision Store - 03,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-03-06,Inactive,2025-03-23
RET-00802,Shree Durga Traders - 13,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-06,Active,
RET-00803,Jai Ganesh Stores - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2024-03-07,Inactive,2025-03-18
RET-00804,Mitra Brothers,DIST-001,T-WB-01,General Store,Serampore,712203,2024-03-07,Active,
RET-00805,Uttar Kirana Bhandar - 18,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-07,Active,
RET-00806,Shree Saraswati Traders - 08,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-03-07,Active,
RET-00807,Jai Saraswati Stores - 03,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-08,Active,
RET-00808,Bose General Store - 06,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-08,Inactive,2024-07-01
RET-00809,Paul & Sons - 04,DIST-003,T-WB-03,General Store,Arambagh,712602,2024-03-09,Active,
RET-00810,Uttar Kirana Bhandar - 22,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2024-03-09,Active,
RET-00811,Maa Kali Bhandar - 19,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-03-09,Active,
RET-00812,Maa Saraswati Bhandar - 22,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-09,Inactive,2026-03-15
RET-00813,Das & Sons - 04,DIST-011,T-WB-09,General Store,Durgapur,713202,2024-03-09,Inactive,2024-11-21
RET-00814,Dakhin Kirana Bhandar,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-03-11,Active,
RET-00815,Paschim Kirana Bhandar - 17,DIST-004,T-WB-04,Kirana Store,Bardhaman,713103,2024-03-11,Active,
RET-00816,Dey Provision Store - 06,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-11,Active,
RET-00817,Haldar Provision Store - 04,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2024-03-11,Active,
RET-00818,Shree Saraswati Traders - 14,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-03-11,Active,
RET-00819,Shree Ganesh Traders - 25,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-11,Active,
RET-00820,Biswas & Sons - 09,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2024-03-11,Active,
RET-00821,Dey Brothers - 08,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-03-11,Active,
RET-00822,Ghosh & Sons - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2024-03-13,Active,
RET-00823,Maa Shiva Bhandar - 11,DIST-005,T-WB-04,Kirana Store,Bardhaman,713103,2024-03-13,Active,
RET-00824,Mitra Provision Store - 07,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-03-13,Active,
RET-00825,Paul Provision Store - 05,DIST-010,T-WB-08,General Store,Asansol,713305,2024-03-13,Active,
RET-00826,Roy Brothers - 06,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-03-13,Inactive,2025-03-05
RET-00827,Jai Lakshmi Stores,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-14,Active,
RET-00828,Uttar Kirana Bhandar - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-14,Active,
RET-00829,Shree Shiva Traders - 05,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-14,Active,
RET-00830,Shree Durga Traders - 14,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-03-14,Active,
RET-00831,Jai Saraswati Stores - 14,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-14,Active,
RET-00832,Kundu & Sons - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2024-03-14,Active,
RET-00833,Maa Shiva Bhandar - 09,DIST-004,T-WB-04,Kirana Store,Bardhaman,713103,2024-03-15,Active,
RET-00834,Majumdar Brothers - 04,DIST-004,T-WB-04,General Store,Bardhaman,713104,2024-03-15,Active,
RET-00835,Mondal Brothers - 06,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-15,Active,
RET-00836,Dakhin Kirana Bhandar - 21,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-03-15,Active,
RET-00837,Maa Saraswati Bhandar - 14,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2024-03-15,Active,
RET-00838,Sarkar & Sons - 06,DIST-008,T-WB-07,Kirana Store,Asansol,713303,2024-03-15,Active,
RET-00839,Jai Lakshmi Stores - 13,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2024-03-15,Active,
RET-00840,Paschim Kirana Bhandar - 35,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-03-15,Active,
RET-00841,Maa Vishnu Bhandar - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2024-03-16,Inactive,2025-01-09
RET-00842,Sen General Store - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2024-03-16,Active,
RET-00843,Jai Kali Stores - 06,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-16,Active,
RET-00844,Jai Lakshmi Stores - 12,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-03-16,Active,
RET-00845,Bose & Sons - 04,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2024-03-18,Active,
RET-00846,Purba Kirana Bhandar - 11,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-03-18,Active,
RET-00847,Saha Brothers - 09,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2024-03-18,Inactive,2024-09-23
RET-00848,Jai Lakshmi Stores - 15,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-18,Active,
RET-00849,Nabagram Kirana Bhandar - 29,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-18,Active,
RET-00850,Sarkar General Store - 10,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2024-03-19,Active,
RET-00851,Majumdar & Sons - 04,DIST-008,T-WB-07,Kirana Store,Asansol,713303,2024-03-19,Active,
RET-00852,Banerjee Provision Store - 04,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2024-03-19,Inactive,2025-11-13
RET-00853,Maa Vishnu Bhandar - 25,DIST-011,T-WB-09,General Store,Durgapur,713201,2024-03-19,Active,
RET-00854,Kundu Brothers - 05,DIST-005,T-WB-04,Kirana Store,Bardhaman,713103,2024-03-20,Active,
RET-00855,Dey & Sons - 04,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2024-03-20,Active,
RET-00856,Jai Shiva Stores - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2024-03-21,Active,
RET-00857,Shree Radha Traders - 05,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-21,Active,
RET-00858,Banerjee General Store - 05,DIST-005,T-WB-04,Kirana Store,Bardhaman,713103,2024-03-21,Active,
RET-00859,Mitra & Sons - 02,DIST-005,T-WB-04,Kirana Store,Bardhaman,713104,2024-03-21,Active,
RET-00860,Maa Radha Bhandar - 13,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-03-21,Active,
RET-00861,Haldar Provision Store - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2024-03-22,Active,
RET-00862,Shree Radha Traders - 12,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-03-22,Active,
RET-00863,Jai Ganesh Stores - 10,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-03-22,Inactive,2025-01-20
RET-00864,Majumdar & Sons - 03,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-03-22,Active,
RET-00865,Biswas Brothers - 03,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-23,Active,
RET-00866,Mitra Provision Store - 02,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2024-03-23,Active,
RET-00867,Jai Durga Stores - 08,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2024-03-23,Active,
RET-00868,Nandi General Store - 03,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2024-03-23,Active,
RET-00869,Maa Kali Bhandar - 03,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-03-25,Active,
RET-00870,Maa Kali Bhandar - 04,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-03-25,Active,
RET-00871,Maa Shiva Bhandar - 06,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-25,Active,
RET-00872,Mukherjee Brothers - 02,DIST-008,T-WB-07,Kirana Store,Asansol,713302,2024-03-25,Active,
RET-00873,Chatterjee Provision Store - 06,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-03-25,Active,
RET-00874,Maa Durga Bhandar - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-26,Active,
RET-00875,Majumdar & Sons,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2024-03-26,Active,
RET-00876,Das Provision Store - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-26,Active,
RET-00877,Nabagram Kirana Bhandar - 07,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-26,Active,
RET-00878,Jai Vishnu Stores - 03,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-26,Active,
RET-00879,Sarkar Brothers - 06,DIST-008,T-WB-07,General Store,Asansol,713301,2024-03-26,Active,
RET-00880,Paschim Kirana Bhandar - 31,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-03-26,Active,
RET-00881,Shree Radha Traders - 19,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-03-26,Active,
RET-00882,Purba Kirana Bhandar - 26,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-03-26,Active,
RET-00883,Maa Kali Bhandar - 26,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2024-03-26,Active,
RET-00884,Jai Kali Stores - 26,DIST-011,T-WB-09,General Store,Durgapur,713203,2024-03-26,Active,
RET-00885,Shree Ganesh Traders - 05,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2024-03-27,Active,
RET-00886,Jai Kali Stores - 08,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2024-03-27,Active,
RET-00887,Sen & Sons - 03,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2024-03-27,Active,
RET-00888,Nabagram Kirana Bhandar - 17,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-03-27,Active,
RET-00889,Shree Shiva Traders - 21,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-03-27,Active,
RET-00890,Maa Saraswati Bhandar - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-28,Active,
RET-00891,Shree Durga Traders - 27,DIST-011,T-WB-09,Kirana Store,Durgapur,713202,2024-03-28,Active,
RET-00892,Roy General Store,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-03-29,Active,
RET-00893,Paul Provision Store - 02,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-03-29,Active,
RET-00894,Maa Ganesh Bhandar - 15,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2024-03-29,Active,
RET-00895,Paul Provision Store - 03,DIST-008,T-WB-07,Kirana Store,Asansol,713301,2024-03-29,Active,
RET-00896,Shree Kali Traders - 11,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-03-29,Inactive,2025-09-08
RET-00897,Shree Lakshmi Traders - 26,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2024-03-29,Active,
RET-00898,Nabagram Kirana Bhandar - 12,DIST-004,T-WB-04,Kirana Store,Bardhaman,713102,2024-03-30,Active,
RET-00899,Shree Shiva Traders - 16,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2024-03-30,Active,
RET-00900,Maa Radha Bhandar - 20,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2024-03-30,Active,
RET-00901,Jai Radha Stores - 05,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2024-04-02,Active,
RET-00902,Banerjee & Sons - 05,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-04-02,Active,
RET-00903,Mitra Provision Store - 09,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2024-04-02,Active,
RET-00904,Shree Saraswati Traders - 26,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2024-04-03,Active,
RET-00905,Maa Kali Bhandar - 33,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2024-04-03,Active,
RET-00906,Nabagram Kirana Bhandar - 46,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2024-04-03,Active,
RET-00907,Nayak Brothers,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2024-04-04,Active,
RET-00908,Maa Saraswati Bhandar - 23,DIST-010,T-WB-08,Kirana Store,Asansol,713305,2024-04-04,Active,
RET-00909,Maa Ganesh Bhandar - 32,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2024-04-05,Active,
RET-00910,Shree Vishnu Traders - 18,DIST-013,T-WB-10,Kirana Store,Kharagpur,721301,2024-04-06,Active,
RET-00911,Biswas Brothers - 14,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2024-04-06,Active,
RET-00912,Maa Radha Bhandar - 21,DIST-008,T-WB-07,Kirana Store,Asansol,713301,2024-04-08,Active,
RET-00913,Shree Durga Traders - 37,DIST-016,T-WB-13,General Store,Bishnupur,722123,2024-04-08,Active,
RET-00914,Das & Sons - 03,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-04-10,Active,
RET-00915,Nabagram Kirana Bhandar - 34,DIST-011,T-WB-09,General Store,Durgapur,713201,2024-04-10,Active,
RET-00916,Jai Shiva Stores - 31,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2024-04-10,Active,
RET-00917,Mukherjee General Store - 05,DIST-005,T-WB-04,General Store,Bardhaman,713104,2024-04-16,Active,
RET-00918,Das & Sons - 06,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2024-04-17,Active,
RET-00919,Das Provision Store - 17,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2024-04-19,Active,
RET-00920,Jai Saraswati Stores - 22,DIST-010,T-WB-08,Kirana Store,Asansol,713304,2024-04-19,Active,
RET-00921,Shree Ganesh Traders - 27,DIST-012,T-WB-10,Kirana Store,Kharagpur,721302,2024-04-22,Active,
RET-00922,Shree Ganesh Traders - 29,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2024-04-22,Active,
RET-00923,Biswas & Sons - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2024-04-24,Active,
RET-00924,Saha & Sons - 09,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741103,2024-04-24,Active,
RET-00925,Nandi Brothers - 12,DIST-019,T-WB-16,Kirana Store,Baharampur,742103,2024-04-25,Active,
RET-00926,Maa Shiva Bhandar - 15,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2024-04-26,Active,
RET-00927,Sen & Sons - 04,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2024-04-26,Active,
RET-00928,Jai Jagannath Traders - 04,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2024-04-29,Active,
RET-00929,Rout General Store - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2024-04-29,Active,
RET-00930,Dey Brothers - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2024-04-30,Inactive,2025-04-20
RET-00931,Shree Saraswati Traders - 19,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2024-05-01,Active,
RET-00932,Paul General Store - 04,DIST-010,T-WB-08,Kirana Store,Asansol,713321,2024-05-02,Active,
RET-00933,Uttar Kirana Bhandar - 27,DIST-009,T-WB-07,Kirana Store,Asansol,713301,2024-05-03,Active,
RET-00934,Mondal & Sons - 09,DIST-012,T-WB-10,General Store,Kharagpur,721305,2024-05-03,Inactive,2025-06-09
RET-00935,Sarkar & Sons - 10,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2024-05-08,Active,
RET-00936,Jai Radha Stores - 27,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2024-05-08,Active,
