primary_sale_id,invoice_id,invoice_date,grn_date,distributor_id,sku_id,dispatched_qty,received_qty,invoice_value_inr
PRI-103219,INV-00231,2024-05-27,2024-05-31,DIST-021,OIL-MUS-0500M,24,23,1800
PRI-103220,INV-00231,2024-05-27,2024-05-31,DIST-021,OIL-MUS-1000M,60,59,8280
PRI-103221,INV-00231,2024-05-27,2024-05-31,DIST-021,OIL-MUS-5000M,24,23,13752
PRI-103222,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-COR-0100G,24,23,624
PRI-103223,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-COR-0200G,24,23,1104
PRI-103224,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-KKM-0050G,24,23,720
PRI-103225,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-KKM-0100G,24,23,1368
PRI-103226,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-PNP-0050G,24,23,456
PRI-103227,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-PNP-0100G,24,23,840
PRI-103228,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-PPF-0050G,24,23,456
PRI-103229,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-RCP-0100G,24,23,696
PRI-103230,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-RCP-0200G,48,47,2592
PRI-103231,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-TUR-0100G,24,23,624
PRI-103232,INV-00231,2024-05-27,2024-05-31,DIST-021,SPC-TUR-0200G,48,47,2352
PRI-103233,INV-00231,2024-05-27,2024-05-31,DIST-021,SWT-JGB-0500G,12,11,612
PRI-103234,INV-00231,2024-05-27,2024-05-31,DIST-021,SWT-JGP-0500G,12,11,684
PRI-103235,INV-00226,2024-05-28,2024-05-30,DIST-016,FLR-BSN-0500G,24,23,1224
PRI-103236,INV-00226,2024-05-28,2024-05-30,DIST-016,FLR-BSN-1000G,6,5,588
PRI-103237,INV-00226,2024-05-28,2024-05-30,DIST-016,OIL-MUS-0500M,24,23,1800
PRI-103238,INV-00226,2024-05-28,2024-05-30,DIST-016,OIL-MUS-1000M,60,59,8280
PRI-103239,INV-00226,2024-05-28,2024-05-30,DIST-016,OIL-MUS-5000M,24,23,13752
PRI-103240,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-COR-0100G,24,23,624
PRI-103241,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-COR-0200G,24,23,1104
PRI-103242,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-KKM-0050G,24,23,720
PRI-103243,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-KKM-0100G,24,23,1368
PRI-103244,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-PNP-0050G,24,23,456
PRI-103245,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-PNP-0100G,24,23,840
PRI-103246,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-PPF-0050G,24,23,456
PRI-103247,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-RCP-0100G,24,23,696
PRI-103248,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-RCP-0200G,48,47,2592
PRI-103249,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-TUR-0100G,24,23,624
PRI-103250,INV-00226,2024-05-28,2024-05-30,DIST-016,SPC-TUR-0200G,48,47,2352
PRI-103251,INV-00226,2024-05-28,2024-05-30,DIST-016,SWT-JGB-0500G,12,11,612
PRI-103252,INV-00226,2024-05-28,2024-05-30,DIST-016,SWT-JGP-0500G,12,11,684
PRI-103253,INV-00208,2024-05-29,2024-06-01,DIST-003,FLR-BSN-0500G,24,23,1224
PRI-103254,INV-00208,2024-05-29,2024-06-01,DIST-003,FLR-BSN-1000G,12,11,1176
PRI-103255,INV-00208,2024-05-29,2024-06-01,DIST-003,OIL-MUS-0500M,48,47,3600
PRI-103256,INV-00208,2024-05-29,2024-06-01,DIST-003,OIL-MUS-1000M,96,95,13248
PRI-103257,INV-00208,2024-05-29,2024-06-01,DIST-003,OIL-MUS-5000M,36,35,20628
PRI-103258,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-COR-0100G,24,23,624
PRI-103259,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-COR-0200G,24,23,1104
PRI-103260,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-KKM-0050G,24,23,720
PRI-103261,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-KKM-0100G,24,23,1368
PRI-103262,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-PNP-0050G,24,23,456
PRI-103263,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-PNP-0100G,24,23,840
PRI-103264,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-PPF-0050G,24,23,456
PRI-103265,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-RCP-0100G,24,23,696
PRI-103266,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-RCP-0200G,48,47,2592
PRI-103267,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-TUR-0100G,24,23,624
PRI-103268,INV-00208,2024-05-29,2024-06-01,DIST-003,SPC-TUR-0200G,48,47,2352
PRI-103269,INV-00208,2024-05-29,2024-06-01,DIST-003,SWT-JGB-0500G,24,23,1224
PRI-103270,INV-00208,2024-05-29,2024-06-01,DIST-003,SWT-JGP-0500G,12,11,684
PRI-103271,INV-00213,2024-05-29,2024-05-30,DIST-007,FLR-BSN-0500G,24,23,1224
PRI-103272,INV-00213,2024-05-29,2024-05-30,DIST-007,FLR-BSN-1000G,12,11,1176
PRI-103273,INV-00213,2024-05-29,2024-05-30,DIST-007,OIL-MUS-0500M,48,47,3600
PRI-103274,INV-00213,2024-05-29,2024-05-30,DIST-007,OIL-MUS-1000M,96,95,13248
PRI-103275,INV-00213,2024-05-29,2024-05-30,DIST-007,OIL-MUS-5000M,36,35,20628
PRI-103276,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-COR-0100G,24,23,624
PRI-103277,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-COR-0200G,24,23,1104
PRI-103278,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-KKM-0050G,24,23,720
PRI-103279,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-KKM-0100G,24,23,1368
PRI-103280,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-PNP-0050G,24,23,456
PRI-103281,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-PNP-0100G,24,23,840
PRI-103282,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-PPF-0050G,24,23,456
PRI-103283,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-RCP-0100G,24,23,696
PRI-103284,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-RCP-0200G,48,47,2592
PRI-103285,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-TUR-0100G,24,23,624
PRI-103286,INV-00213,2024-05-29,2024-05-30,DIST-007,SPC-TUR-0200G,48,47,2352
PRI-103287,INV-00213,2024-05-29,2024-05-30,DIST-007,SWT-JGB-0500G,24,23,1224
PRI-103288,INV-00213,2024-05-29,2024-05-30,DIST-007,SWT-JGP-0500G,12,11,684
PRI-103289,INV-00219,2024-05-30,2024-06-01,DIST-010,FLR-BSN-0500G,24,23,1224
PRI-103290,INV-00219,2024-05-30,2024-06-01,DIST-010,FLR-BSN-1000G,12,11,1176
PRI-103291,INV-00219,2024-05-30,2024-06-01,DIST-010,OIL-MUS-0500M,48,47,3600
PRI-103292,INV-00219,2024-05-30,2024-06-01,DIST-010,OIL-MUS-1000M,96,95,13248
PRI-103293,INV-00219,2024-05-30,2024-06-01,DIST-010,OIL-MUS-5000M,36,35,20628
PRI-103294,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-COR-0100G,24,23,624
PRI-103295,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-COR-0200G,24,23,1104
PRI-103296,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-KKM-0050G,24,23,720
PRI-103297,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-KKM-0100G,24,23,1368
PRI-103298,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-PNP-0050G,24,23,456
PRI-103299,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-PNP-0100G,24,23,840
PRI-103300,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-PPF-0050G,24,23,456
PRI-103301,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-RCP-0100G,24,23,696
PRI-103302,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-RCP-0200G,72,71,3888
PRI-103303,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-TUR-0100G,24,23,624
PRI-103304,INV-00219,2024-05-30,2024-06-01,DIST-010,SPC-TUR-0200G,72,71,3528
PRI-103305,INV-00219,2024-05-30,2024-06-01,DIST-010,SWT-JGB-0500G,24,23,1224
PRI-103306,INV-00219,2024-05-30,2024-06-01,DIST-010,SWT-JGP-0500G,12,11,684
PRI-103307,INV-00237,2024-06-04,2024-06-07,DIST-003,FLR-BSN-0500G,24,23,1224
PRI-103308,INV-00237,2024-06-04,2024-06-07,DIST-003,FLR-BSN-1000G,12,11,1176
PRI-103309,INV-00237,2024-06-04,2024-06-07,DIST-003,OIL-MUS-0500M,48,47,3600
PRI-103310,INV-00237,2024-06-04,2024-06-07,DIST-003,OIL-MUS-1000M,96,95,13248
PRI-103311,INV-00237,2024-06-04,2024-06-07,DIST-003,OIL-MUS-5000M,36,35,20628
PRI-103312,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-COR-0100G,24,23,624
PRI-103313,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-COR-0200G,24,23,1104
PRI-103314,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-KKM-0050G,24,23,720
PRI-103315,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-KKM-0100G,24,23,1368
PRI-103316,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-PNP-0050G,24,23,456
PRI-103317,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-PNP-0100G,24,23,840
PRI-103318,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-PPF-0050G,24,23,456
PRI-103319,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-RCP-0100G,24,23,696
PRI-103320,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-RCP-0200G,48,47,2592
PRI-103321,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-TUR-0100G,24,23,624
PRI-103322,INV-00237,2024-06-04,2024-06-07,DIST-003,SPC-TUR-0200G,48,47,2352
PRI-103323,INV-00237,2024-06-04,2024-06-07,DIST-003,SWT-JGB-0500G,24,23,1224
PRI-103324,INV-00237,2024-06-04,2024-06-07,DIST-003,SWT-JGP-0500G,12,11,684
PRI-103325,INV-00252,2024-06-04,2024-06-07,DIST-013,FLR-BSN-0500G,24,23,1224
PRI-103326,INV-00252,2024-06-04,2024-06-07,DIST-013,FLR-BSN-1000G,12,11,1176
PRI-103327,INV-00252,2024-06-04,2024-06-07,DIST-013,OIL-MUS-0500M,48,47,3600
PRI-103328,INV-00252,2024-06-04,2024-06-07,DIST-013,OIL-MUS-1000M,96,95,13248
PRI-103329,INV-00252,2024-06-04,2024-06-07,DIST-013,OIL-MUS-5000M,36,35,20628
PRI-103330,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-COR-0100G,24,23,624
PRI-103331,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-COR-0200G,24,23,1104
PRI-103332,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-KKM-0050G,24,23,720
PRI-103333,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-KKM-0100G,24,23,1368
PRI-103334,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-PNP-0050G,24,23,456
PRI-103335,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-PNP-0100G,24,23,840
PRI-103336,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-PPF-0050G,24,23,456
PRI-103337,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-RCP-0100G,24,23,696
PRI-103338,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-RCP-0200G,48,47,2592
PRI-103339,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-TUR-0100G,24,23,624
PRI-103340,INV-00252,2024-06-04,2024-06-07,DIST-013,SPC-TUR-0200G,48,47,2352
PRI-103341,INV-00252,2024-06-04,2024-06-07,DIST-013,SWT-JGB-0500G,24,23,1224
PRI-103342,INV-00252,2024-06-04,2024-06-07,DIST-013,SWT-JGP-0500G,12,11,684
PRI-103343,INV-00238,2024-06-05,2024-06-07,DIST-004,FLR-BSN-0500G,36,35,1836
PRI-103344,INV-00238,2024-06-05,2024-06-07,DIST-004,FLR-BSN-1000G,12,11,1176
PRI-103345,INV-00238,2024-06-05,2024-06-07,DIST-004,OIL-MUS-0500M,48,47,3600
PRI-103346,INV-00238,2024-06-05,2024-06-07,DIST-004,OIL-MUS-1000M,108,107,14904
PRI-103347,INV-00238,2024-06-05,2024-06-07,DIST-004,OIL-MUS-5000M,40,39,22920
PRI-103348,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-COR-0100G,24,23,624
PRI-103349,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-COR-0200G,24,23,1104
PRI-103350,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-KKM-0050G,24,23,720
PRI-103351,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-KKM-0100G,24,23,1368
PRI-103352,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-PNP-0050G,24,23,456
PRI-103353,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-PNP-0100G,24,23,840
PRI-103354,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-PPF-0050G,24,23,456
PRI-103355,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-RCP-0100G,48,47,1392
PRI-103356,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-RCP-0200G,72,71,3888
PRI-103357,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-TUR-0100G,48,47,1248
PRI-103358,INV-00238,2024-06-05,2024-06-07,DIST-004,SPC-TUR-0200G,72,71,3528
PRI-103359,INV-00238,2024-06-05,2024-06-07,DIST-004,SWT-JGB-0500G,24,23,1224
PRI-103360,INV-00238,2024-06-05,2024-06-07,DIST-004,SWT-JGP-0500G,24,23,1368
PRI-103361,INV-00257,2024-06-05,2024-06-06,DIST-018,FLR-BSN-0500G,24,23,1224
PRI-103362,INV-00257,2024-06-05,2024-06-06,DIST-018,FLR-BSN-1000G,12,11,1176
PRI-103363,INV-00257,2024-06-05,2024-06-06,DIST-018,OIL-MUS-0500M,48,47,3600
PRI-103364,INV-00257,2024-06-05,2024-06-06,DIST-018,OIL-MUS-1000M,96,95,13248
PRI-103365,INV-00257,2024-06-05,2024-06-06,DIST-018,OIL-MUS-5000M,36,35,20628
PRI-103366,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-COR-0100G,24,23,624
PRI-103367,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-COR-0200G,24,23,1104
PRI-103368,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-KKM-0050G,24,23,720
PRI-103369,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-KKM-0100G,24,23,1368
PRI-103370,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-PNP-0050G,24,23,456
PRI-103371,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-PNP-0100G,24,23,840
PRI-103372,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-PPF-0050G,24,23,456
PRI-103373,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-RCP-0100G,24,23,696
PRI-103374,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-RCP-0200G,48,47,2592
PRI-103375,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-TUR-0100G,24,23,624
PRI-103376,INV-00257,2024-06-05,2024-06-06,DIST-018,SPC-TUR-0200G,48,47,2352
PRI-103377,INV-00257,2024-06-05,2024-06-06,DIST-018,SWT-JGB-0500G,24,23,1224
PRI-103378,INV-00257,2024-06-05,2024-06-06,DIST-018,SWT-JGP-0500G,12,11,684
PRI-103379,INV-00259,2024-06-06,2024-06-11,DIST-020,FLR-BSN-0500G,24,23,1224
PRI-103380,INV-00259,2024-06-06,2024-06-11,DIST-020,FLR-BSN-1000G,12,11,1176
PRI-103381,INV-00259,2024-06-06,2024-06-11,DIST-020,OIL-MUS-0500M,48,47,3600
PRI-103382,INV-00259,2024-06-06,2024-06-11,DIST-020,OIL-MUS-1000M,96,95,13248
PRI-103383,INV-00259,2024-06-06,2024-06-11,DIST-020,OIL-MUS-5000M,36,35,20628
PRI-103384,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-COR-0100G,24,23,624
PRI-103385,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-COR-0200G,24,23,1104
PRI-103386,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-KKM-0050G,24,23,720
PRI-103387,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-KKM-0100G,24,23,1368
PRI-103388,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-PNP-0050G,24,23,456
PRI-103389,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-PNP-0100G,24,23,840
PRI-103390,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-PPF-0050G,24,23,456
PRI-103391,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-RCP-0100G,24,23,696
PRI-103392,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-RCP-0200G,48,47,2592
PRI-103393,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-TUR-0100G,24,23,624
PRI-103394,INV-00259,2024-06-06,2024-06-11,DIST-020,SPC-TUR-0200G,48,47,2352
PRI-103395,INV-00259,2024-06-06,2024-06-11,DIST-020,SWT-JGB-0500G,24,23,1224
PRI-103396,INV-00259,2024-06-06,2024-06-11,DIST-020,SWT-JGP-0500G,12,11,684
PRI-103397,INV-00233,2024-06-07,2024-06-08,DIST-001,FLR-BSN-0500G,36,35,1836
PRI-103398,INV-00233,2024-06-07,2024-06-08,DIST-001,FLR-BSN-1000G,12,11,1176
PRI-103399,INV-00233,2024-06-07,2024-06-08,DIST-001,OIL-MUS-0500M,48,47,3600
PRI-103400,INV-00233,2024-06-07,2024-06-08,DIST-001,OIL-MUS-1000M,108,106,14904
PRI-103401,INV-00233,2024-06-07,2024-06-08,DIST-001,OIL-MUS-5000M,40,39,22920
PRI-103402,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-COR-0100G,24,23,624
PRI-103403,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-COR-0200G,24,23,1104
PRI-103404,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-KKM-0050G,24,23,720
PRI-103405,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-KKM-0100G,24,23,1368
PRI-103406,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-PNP-0050G,24,23,456
PRI-103407,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-PNP-0100G,24,23,840
PRI-103408,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-PPF-0050G,24,23,456
PRI-103409,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-RCP-0100G,48,47,1392
PRI-103410,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-RCP-0200G,72,71,3888
PRI-103411,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-TUR-0100G,48,47,1248
PRI-103412,INV-00233,2024-06-07,2024-06-08,DIST-001,SPC-TUR-0200G,72,71,3528
PRI-103413,INV-00233,2024-06-07,2024-06-08,DIST-001,SWT-JGB-0500G,24,23,1224
PRI-103414,INV-00233,2024-06-07,2024-06-08,DIST-001,SWT-JGP-0500G,24,23,1368
PRI-103415,INV-00249,2024-06-07,2024-06-10,DIST-011,FLR-BSN-0500G,36,35,1836
PRI-103416,INV-00249,2024-06-07,2024-06-10,DIST-011,FLR-BSN-1000G,12,11,1176
PRI-103417,INV-00249,2024-06-07,2024-06-10,DIST-011,OIL-MUS-0500M,48,47,3600
PRI-103418,INV-00249,2024-06-07,2024-06-10,DIST-011,OIL-MUS-1000M,108,107,14904
PRI-103419,INV-00249,2024-06-07,2024-06-10,DIST-011,OIL-MUS-5000M,40,39,22920
PRI-103420,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-COR-0100G,24,23,624
PRI-103421,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-COR-0200G,24,23,1104
PRI-103422,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-KKM-0050G,24,23,720
PRI-103423,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-KKM-0100G,24,23,1368
PRI-103424,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-PNP-0050G,24,23,456
PRI-103425,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-PNP-0100G,24,23,840
PRI-103426,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-PPF-0050G,24,23,456
PRI-103427,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-RCP-0100G,48,47,1392
PRI-103428,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-RCP-0200G,72,71,3888
PRI-103429,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-TUR-0100G,48,47,1248
PRI-103430,INV-00249,2024-06-07,2024-06-10,DIST-011,SPC-TUR-0200G,72,71,3528
PRI-103431,INV-00249,2024-06-07,2024-06-10,DIST-011,SWT-JGB-0500G,24,23,1224
PRI-103432,INV-00249,2024-06-07,2024-06-10,DIST-011,SWT-JGP-0500G,24,23,1368
PRI-103433,INV-00235,2024-06-10,2024-06-12,DIST-002,FLR-BSN-0500G,36,35,1836
PRI-103434,INV-00235,2024-06-10,2024-06-12,DIST-002,FLR-BSN-1000G,12,11,1176
PRI-103435,INV-00235,2024-06-10,2024-06-12,DIST-002,OIL-MUS-0500M,48,47,3600
PRI-103436,INV-00235,2024-06-10,2024-06-12,DIST-002,OIL-MUS-1000M,108,107,14904
PRI-103437,INV-00235,2024-06-10,2024-06-12,DIST-002,OIL-MUS-5000M,40,39,22920
PRI-103438,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-COR-0100G,24,23,624
PRI-103439,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-COR-0200G,24,23,1104
PRI-103440,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-KKM-0050G,24,23,720
PRI-103441,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-KKM-0100G,24,23,1368
PRI-103442,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-PNP-0050G,24,23,456
PRI-103443,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-PNP-0100G,24,23,840
PRI-103444,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-PPF-0050G,24,23,456
PRI-103445,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-RCP-0100G,48,47,1392
PRI-103446,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-RCP-0200G,72,71,3888
PRI-103447,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-TUR-0100G,48,47,1248
PRI-103448,INV-00235,2024-06-10,2024-06-12,DIST-002,SPC-TUR-0200G,72,71,3528
PRI-103449,INV-00235,2024-06-10,2024-06-12,DIST-002,SWT-JGB-0500G,24,23,1224
PRI-103450,INV-00235,2024-06-10,2024-06-12,DIST-002,SWT-JGP-0500G,24,23,1368
PRI-103451,INV-00254,2024-06-10,2024-06-11,DIST-015,FLR-BSN-0500G,24,23,1224
PRI-103452,INV-00254,2024-06-10,2024-06-11,DIST-015,FLR-BSN-1000G,12,11,1176
PRI-103453,INV-00254,2024-06-10,2024-06-11,DIST-015,OIL-MUS-0500M,48,47,3600
PRI-103454,INV-00254,2024-06-10,2024-06-11,DIST-015,OIL-MUS-1000M,96,95,13248
PRI-103455,INV-00254,2024-06-10,2024-06-11,DIST-015,OIL-MUS-5000M,36,35,20628
PRI-103456,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-COR-0100G,24,23,624
PRI-103457,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-COR-0200G,24,23,1104
PRI-103458,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-KKM-0050G,24,23,720
PRI-103459,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-KKM-0100G,24,23,1368
PRI-103460,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-PNP-0050G,24,23,456
PRI-103461,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-PNP-0100G,24,23,840
PRI-103462,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-PPF-0050G,24,23,456
PRI-103463,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-RCP-0100G,24,23,696
PRI-103464,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-RCP-0200G,48,47,2592
PRI-103465,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-TUR-0100G,24,23,624
PRI-103466,INV-00254,2024-06-10,2024-06-11,DIST-015,SPC-TUR-0200G,48,47,2352
PRI-103467,INV-00254,2024-06-10,2024-06-11,DIST-015,SWT-JGB-0500G,24,23,1224
PRI-103468,INV-00254,2024-06-10,2024-06-11,DIST-015,SWT-JGP-0500G,12,11,684
PRI-103469,INV-00240,2024-06-11,2024-06-12,DIST-005,FLR-BSN-0500G,24,23,1224
PRI-103470,INV-00240,2024-06-11,2024-06-12,DIST-005,FLR-BSN-1000G,12,11,1176
PRI-103471,INV-00240,2024-06-11,2024-06-12,DIST-005,OIL-MUS-0500M,48,47,3600
PRI-103472,INV-00240,2024-06-11,2024-06-12,DIST-005,OIL-MUS-1000M,96,95,13248
PRI-103473,INV-00240,2024-06-11,2024-06-12,DIST-005,OIL-MUS-5000M,36,35,20628
PRI-103474,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-COR-0100G,24,23,624
PRI-103475,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-COR-0200G,24,23,1104
PRI-103476,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-KKM-0050G,24,23,720
PRI-103477,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-KKM-0100G,24,23,1368
PRI-103478,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-PNP-0050G,24,23,456
PRI-103479,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-PNP-0100G,24,23,840
PRI-103480,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-PPF-0050G,24,23,456
PRI-103481,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-RCP-0100G,24,23,696
PRI-103482,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-RCP-0200G,48,47,2592
PRI-103483,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-TUR-0100G,24,23,624
PRI-103484,INV-00240,2024-06-11,2024-06-12,DIST-005,SPC-TUR-0200G,48,47,2352
PRI-103485,INV-00240,2024-06-11,2024-06-12,DIST-005,SWT-JGB-0500G,24,23,1224
PRI-103486,INV-00240,2024-06-11,2024-06-12,DIST-005,SWT-JGP-0500G,12,11,684
PRI-103487,INV-00253,2024-06-11,2024-06-13,DIST-014,FLR-BSN-0500G,24,23,1224
PRI-103488,INV-00253,2024-06-11,2024-06-13,DIST-014,FLR-BSN-1000G,12,11,1176
